0	0.032258065	0	0.032258065	1	0.992773893	1	0.992773893	0.188888889	0.177419355	0.187852728	0.177419355	1	0.983870968	1	0.983870968	0
0.092307692	0.096774194	0.0625	0.095238095	0.979386892	0.97578125	0.986252819	0.978830645	0.216094675	0.219562955	0.224609375	0.212899975	0.953846154	0.951612903	0.96875	0.952380952	0
0.125	0.126984127	0.064516129	0.126984127	0.990165572	0.989880331	0.995041587	0.989880331	0.125488281	0.123708743	0.140998959	0.123708743	0.9375	0.936507937	0.967741935	0.936507937	0
0.092307692	0.096774194	0.0625	0.095238095	0.979386892	0.97578125	0.986252819	0.978830645	0.216094675	0.219562955	0.224609375	0.212899975	0.953846154	0.951612903	0.96875	0.952380952	0
0.092307692	0.096774194	0.0625	0.095238095	0.979386892	0.97578125	0.986252819	0.978830645	0.216094675	0.219562955	0.224609375	0.212899975	0.953846154	0.951612903	0.96875	0.952380952	0
0.092307692	0.096774194	0.0625	0.095238095	0.979386892	0.97578125	0.986252819	0.978830645	0.216094675	0.219562955	0.224609375	0.212899975	0.953846154	0.951612903	0.96875	0.952380952	0
0.092307692	0.096774194	0.0625	0.095238095	0.979386892	0.97578125	0.986252819	0.978830645	0.216094675	0.219562955	0.224609375	0.212899975	0.953846154	0.951612903	0.96875	0.952380952	0
0.092307692	0.096774194	0.0625	0.095238095	0.979386892	0.97578125	0.986252819	0.978830645	0.216094675	0.219562955	0.224609375	0.212899975	0.953846154	0.951612903	0.96875	0.952380952	0
0.092307692	0.096774194	0.0625	0.095238095	0.979386892	0.97578125	0.986252819	0.978830645	0.216094675	0.219562955	0.224609375	0.212899975	0.953846154	0.951612903	0.96875	0.952380952	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0	0.032258065	0	0.032258065	1	0.992773893	1	0.992773893	0.188888889	0.177419355	0.187852728	0.177419355	1	0.983870968	1	0.983870968	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0.03125	0.031746032	0	0.031746032	0.987250996	0.987179487	1	0.987179487	0.42578125	0.420005039	0.446208113	0.420005039	0.984375	0.984126984	1	0.984126984	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0	0.032258065	0	0.032258065	1	0.992773893	1	0.992773893	0.188888889	0.177419355	0.187852728	0.177419355	1	0.983870968	1	0.983870968	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0	0.063492063	0	0.063492063	1	0.984320557	1	0.984320557	0.270555556	0.238599143	0.265251277	0.238599143	1	0.968253968	1	0.968253968	0
0.031746032	0.032258065	0.031746032	0.032258065	0.976735598	0.976153846	0.976735598	0.976153846	0.336356765	0.339229969	0.336356765	0.339229969	0.984126984	0.983870968	0.984126984	0.983870968	0
0.031746032	0.032258065	0.031746032	0.032258065	0.976735598	0.976153846	0.976735598	0.976153846	0.336356765	0.339229969	0.336356765	0.339229969	0.984126984	0.983870968	0.984126984	0.983870968	0
0.031746032	0.032258065	0.031746032	0.032258065	0.976735598	0.976153846	0.976735598	0.976153846	0.336356765	0.339229969	0.336356765	0.339229969	0.984126984	0.983870968	0.984126984	0.983870968	0
0.031746032	0.032258065	0.031746032	0.032258065	0.976735598	0.976153846	0.976735598	0.976153846	0.336356765	0.339229969	0.336356765	0.339229969	0.984126984	0.983870968	0.984126984	0.983870968	0
0.031746032	0.032258065	0.031746032	0.032258065	0.976735598	0.976153846	0.976735598	0.976153846	0.336356765	0.339229969	0.336356765	0.339229969	0.984126984	0.983870968	0.984126984	0.983870968	0
